Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
11.01.2022 00:00;66.2;5.0;0.2;0.20;3.5;4.2;;854.5;5.0;-3.0;0.1;-1.8
11.01.2022 01:00;64.9;5.1;0.2;0.20;4.7;4.6;;899.0;5.2;-3.2;0.0;-1.8
11.01.2022 02:00;64.9;4.8;0.2;0.20;4.9;4.8;;799.5;4.9;-3.0;0.1;-1.0
11.01.2022 03:00;63.6;5.1;0.2;0.20;5.5;5.4;;814.0;5.2;-2.8;0.0;-1.0
11.01.2022 04:00;61.7;5.5;0.2;0.20;6.2;5.9;;826.6;5.6;-2.8;0.1;-1.0
11.01.2022 05:00;62.8;5.1;0.2;0.20;5.4;5.3;;769.6;5.1;-3.2;0.0;-1.7
11.01.2022 06:00;62.6;4.8;0.2;0.20;5.3;5.2;;783.6;4.9;-3.6;0.0;-1.4
11.01.2022 07:00;64.4;4.3;0.2;0.20;4.9;4.6;;725.1;4.4;-3.8;0.0;-1.4
11.01.2022 08:00;64.3;4.3;0.2;0.20;4.7;4.6;;859.7;4.4;-3.5;0.0;-0.5
11.01.2022 09:00;62.9;4.3;0.2;0.20;4.6;4.4;;935.5;4.5;-3.1;0.0;8.8
11.01.2022 10:00;63.7;3.9;0.2;0.20;3.8;3.8;;859.9;4.4;-3.2;0.1;40.9
11.01.2022 11:00;65.4;3.7;0.2;0.20;4.3;4.1;;1015.5;4.4;-3.5;0.0;50.4
11.01.2022 12:00;65.9;3.1;0.2;0.20;4.4;4.2;;1301.2;4.3;-2.4;0.0;361.5
11.01.2022 13:00;65.1;3.7;0.3;0.20;4.7;4.5;;1471.6;5.2;-1.7;0.0;395.3
11.01.2022 14:00;62.4;5.1;0.3;0.20;5.5;5.2;;2291.2;8.1;-1.2;0.0;366.7
11.01.2022 15:00;61.0;6.9;0.3;0.20;5.8;5.5;;3114.4;10.1;-2.0;0.0;248.1
11.01.2022 16:00;64.1;5.8;0.3;0.20;5.4;4.8;;2072.2;7.0;-3.0;0.0;125.0
11.01.2022 17:00;62.1;6.8;0.2;0.20;5.4;4.8;;1948.5;7.3;-3.9;0.0;27.7
11.01.2022 18:00;58.4;9.1;0.2;0.20;5.9;5.6;;2250.4;9.2;-3.4;0.0;-0.2
11.01.2022 19:00;58.0;8.8;0.2;0.20;6.5;6.0;;2134.9;8.9;-4.1;0.0;-1.2
11.01.2022 20:00;61.9;6.9;0.3;0.20;5.6;5.1;;2080.1;7.0;-5.3;0.0;-1.3
11.01.2022 21:00;61.3;6.7;0.3;0.20;6.0;5.5;;1802.1;6.8;-5.5;0.0;-1.1
11.01.2022 22:00;61.5;6.3;0.2;0.20;5.9;5.5;;1603.6;6.4;-5.6;0.0;-0.9
11.01.2022 23:00;61.0;6.1;0.2;0.20;5.9;5.6;;1480.8;6.1;-5.9;0.0;-1.4
12.01.2022 00:00;61.1;5.9;0.2;0.20;6.0;5.7;;1463.2;6.0;-6.7;0.0;-1.3
12.01.2022 01:00;60.8;5.8;0.2;0.20;6.4;5.6;;1507.8;5.8;-6.5;0.0;-1.0
12.01.2022 02:00;60.7;5.9;0.2;0.20;6.5;5.8;;1422.0;6.0;-5.3;0.0;-0.5
12.01.2022 03:00;61.5;5.7;0.2;0.20;6.1;5.4;;1628.8;5.7;-6.5;0.0;-1.3
12.01.2022 04:00;60.3;5.5;0.2;0.20;6.4;5.3;;1590.0;5.5;-6.3;0.0;-0.5
12.01.2022 05:00;57.9;5.8;0.3;0.20;7.0;6.1;;1430.5;5.9;-5.5;0.0;-0.1
12.01.2022 06:00;58.6;5.2;0.2;0.20;7.3;6.4;;1322.3;5.2;-6.3;0.0;-0.4
12.01.2022 07:00;61.1;4.6;0.2;0.20;5.7;4.9;;1246.0;4.7;-6.3;0.0;0.0
12.01.2022 08:00;61.3;4.6;0.3;0.20;5.6;4.9;;1191.9;4.7;-6.1;0.0;0.0
12.01.2022 09:00;61.8;4.3;0.3;0.20;6.0;5.2;;1167.4;4.4;-6.6;0.0;12.2
12.01.2022 10:00;62.8;4.2;0.3;0.20;5.5;4.8;;1221.1;4.8;-7.4;0.0;36.4
12.01.2022 11:00;62.5;4.9;0.3;0.20;6.3;4.9;;1375.7;5.8;-6.1;0.0;114.6
12.01.2022 12:00;61.6;4.9;0.2;0.20;6.3;5.0;;1419.8;6.2;-5.8;0.0;229.1
12.01.2022 13:00;63.4;4.6;0.3;0.20;6.1;5.2;;1511.6;6.0;-5.4;0.0;391.0
12.01.2022 14:00;62.9;6.5;0.3;0.20;7.4;6.0;;2941.8;8.9;-4.6;0.0;306.5
12.01.2022 15:00;61.3;8.0;0.4;0.20;9.4;7.2;;3142.6;11.1;-4.8;0.0;297.6
12.01.2022 16:00;62.4;8.0;0.3;0.20;7.9;6.6;;2719.1;9.9;-4.7;0.0;179.8
12.01.2022 17:00;62.2;9.1;0.3;0.20;7.7;6.2;;2743.5;9.8;-5.0;0.0;39.1
12.01.2022 18:00;60.2;10.3;0.3;0.20;7.8;6.3;;2934.9;10.4;-6.2;0.0;-0.4
12.01.2022 19:00;59.5;9.8;0.3;0.20;8.2;6.8;;2704.8;9.9;-6.3;0.0;-1.2
12.01.2022 20:00;63.7;8.3;0.3;0.20;7.2;5.8;;2487.2;8.4;-5.9;0.0;-1.1
12.01.2022 21:00;63.4;8.4;0.3;0.20;7.4;6.2;;2374.9;8.5;-6.0;0.0;-1.0
12.01.2022 22:00;64.7;7.6;0.3;0.20;6.9;5.6;;2282.0;7.6;-5.4;0.0;-1.2
12.01.2022 23:00;59.5;8.5;0.3;0.20;8.3;7.1;;2335.5;8.5;-5.8;0.0;-1.1
13.01.2022 00:00;55.9;9.6;0.3;0.20;11.1;9.1;;2396.9;9.7;-6.3;0.0;-1.1
13.01.2022 01:00;56.0;9.4;0.3;0.20;9.6;9.2;;2287.6;9.5;-6.6;0.0;-1.2
13.01.2022 02:00;59.4;8.1;0.3;0.20;8.0;7.6;;2016.9;8.2;-7.0;0.0;-1.1
13.01.2022 03:00;57.2;8.9;0.3;0.20;7.8;7.7;;1897.2;8.9;-7.6;0.0;-1.3
13.01.2022 04:00;55.0;9.7;0.3;0.20;7.5;7.7;;1792.3;9.8;-7.3;0.0;-1.4
13.01.2022 05:00;47.7;12.2;0.3;0.20;10.2;10.5;;1865.5;12.3;-7.4;0.0;-2.3
13.01.2022 06:00;47.8;11.9;0.3;0.20;10.3;10.7;;1771.5;12.0;-7.4;0.0;-3.1
13.01.2022 07:00;48.0;10.6;0.3;0.20;9.1;9.3;;1489.0;10.6;-7.2;0.0;-3.1
13.01.2022 08:00;46.9;10.8;0.3;0.20;9.8;10.2;;1483.6;10.8;-7.1;0.0;-2.6
13.01.2022 09:00;41.3;12.3;0.2;0.20;12.3;12.8;;1532.7;13.1;-6.7;0.0;6.2
13.01.2022 10:00;44.3;11.0;0.3;0.20;11.9;12.5;;1529.1;13.4;-6.8;0.0;22.2
13.01.2022 11:00;44.8;11.3;0.3;0.20;11.5;12.0;;1614.4;15.3;-6.6;0.0;72.5
13.01.2022 12:00;46.7;10.7;0.3;0.20;10.7;11.1;;1649.0;16.6;-5.4;0.0;294.2
13.01.2022 13:00;44.2;11.4;0.3;0.20;13.3;13.8;;2046.5;18.1;-5.0;0.0;256.5
13.01.2022 14:00;43.2;12.7;0.3;0.20;14.1;14.4;;2305.3;19.7;-4.5;0.0;261.8
13.01.2022 15:00;45.0;13.1;0.3;0.20;13.7;14.1;;2785.6;19.4;-4.4;0.0;219.8
13.01.2022 16:00;49.5;15.8;0.4;0.30;12.8;12.4;;4309.8;21.3;-4.0;0.0;181.0
13.01.2022 17:00;47.6;18.6;0.4;0.20;12.0;11.7;;4032.8;20.9;-4.9;0.0;44.0
13.01.2022 18:00;47.5;19.6;0.3;0.20;10.8;10.4;;3546.2;19.8;-5.4;0.0;0.1
13.01.2022 19:00;61.2;13.3;0.3;0.20;8.1;7.9;;2985.4;13.4;-4.9;0.0;-0.6
13.01.2022 20:00;76.3;6.1;0.3;0.20;2.7;2.5;;2461.2;6.1;-3.1;0.0;-0.9
13.01.2022 21:00;79.3;4.6;0.3;0.20;1.8;1.7;;2111.9;4.7;-1.6;0.0;-0.7
13.01.2022 22:00;81.7;3.7;0.3;0.20;1.3;1.1;;2034.0;3.7;-1.1;0.0;-1.1
13.01.2022 23:00;72.1;6.0;0.3;0.20;3.2;3.0;;2000.9;6.0;-2.9;0.0;-1.3
14.01.2022 00:00;65.3;7.6;0.3;0.20;5.3;5.2;;2169.5;7.6;-3.5;0.0;-1.2
14.01.2022 01:00;69.8;6.5;0.3;0.20;4.4;5.0;;2133.3;6.5;-2.8;0.0;-0.7
14.01.2022 02:00;64.4;8.1;0.3;0.20;5.5;6.4;;2164.6;8.2;-2.0;0.0;-1.0
14.01.2022 03:00;66.7;7.5;0.3;0.20;5.8;6.8;;1899.6;7.6;-2.7;0.0;-1.0
14.01.2022 04:00;79.0;3.7;0.3;0.20;1.5;1.7;;1757.6;3.7;-1.0;0.0;-1.1
14.01.2022 05:00;72.7;5.0;0.3;0.20;3.4;3.8;;1897.5;5.1;-1.3;0.0;-1.0
14.01.2022 06:00;81.2;3.2;0.3;0.10;1.6;1.8;;1556.1;3.3;-0.6;0.0;-0.9
14.01.2022 07:00;85.2;2.2;0.3;0.10;0.7;0.8;;1327.2;2.3;0.4;0.0;-1.0
14.01.2022 08:00;88.3;1.6;0.3;0.10;0.2;0.2;;1340.3;1.7;2.3;0.0;-0.7
14.01.2022 09:00;88.5;1.5;0.2;0.10;0.3;0.3;;1194.3;1.6;2.3;0.0;10.8
14.01.2022 10:00;88.3;1.4;0.2;0.10;0.3;0.2;;1121.9;1.5;3.0;0.0;28.3
14.01.2022 11:00;85.6;1.7;0.2;0.10;0.3;0.3;;1916.9;1.8;1.2;0.0;67.8
14.01.2022 12:00;84.1;1.9;0.2;0.10;0.5;0.5;;1428.1;2.2;2.1;0.0;364.3
14.01.2022 13:00;88.4;1.6;0.2;0.20;0.3;0.3;;4415.5;1.9;4.7;0.0;397.3
14.01.2022 14:00;86.3;2.4;0.2;0.20;0.9;1.0;;2186.6;2.9;4.8;0.0;374.2
14.01.2022 15:00;85.0;4.1;0.2;0.20;1.2;1.3;;3461.6;5.4;4.7;0.0;300.1
14.01.2022 16:00;86.2;3.9;0.2;0.20;1.0;1.2;;2909.8;4.6;3.6;0.0;184.8
14.01.2022 17:00;84.6;3.1;0.2;0.10;1.0;1.1;;1945.8;3.3;2.7;0.0;44.0
14.01.2022 18:00;85.0;3.0;0.2;0.10;1.2;1.2;;1995.3;3.1;3.0;0.0;-0.2
14.01.2022 19:00;87.5;1.8;0.2;0.10;0.5;0.5;;1871.8;1.9;4.1;0.0;-1.2
14.01.2022 20:00;85.8;1.8;0.2;0.10;0.4;0.4;;1845.6;1.8;2.8;0.0;-1.4
14.01.2022 21:00;83.6;2.1;0.2;0.10;0.5;0.5;;1949.2;2.2;2.3;0.0;-1.2
14.01.2022 22:00;82.1;2.2;0.2;0.10;0.8;0.7;;1930.4;2.2;2.6;0.0;-1.2
14.01.2022 23:00;82.3;2.1;0.2;0.10;0.7;0.7;;2112.8;2.1;2.7;0.0;-1.2
15.01.2022 00:00;83.4;1.9;0.2;0.10;0.6;0.6;;2098.5;1.9;2.4;0.0;-1.2
15.01.2022 01:00;83.0;1.9;0.2;0.10;0.8;0.6;;2225.5;2.0;2.4;0.0;-1.2
15.01.2022 02:00;81.1;1.8;0.2;0.10;0.7;0.5;;2249.1;1.8;2.0;0.0;-1.2
15.01.2022 03:00;79.9;1.8;0.2;0.10;0.8;0.6;;2170.5;1.9;1.5;0.0;-1.4
15.01.2022 04:00;75.0;3.0;0.2;0.20;2.5;2.2;;2221.8;3.1;0.5;0.0;-1.2
15.01.2022 05:00;80.7;1.7;0.2;0.10;0.8;0.7;;1848.8;1.7;1.1;0.0;-1.1
15.01.2022 06:00;75.9;2.5;0.2;0.10;2.3;2.0;;1908.4;2.5;0.0;0.0;-1.5
15.01.2022 07:00;77.1;2.0;0.2;0.10;1.2;1.1;;1671.6;2.0;0.4;0.0;-1.0
15.01.2022 08:00;79.2;1.4;0.2;0.10;0.6;0.5;;1574.1;1.5;0.8;0.0;-0.9
15.01.2022 09:00;80.3;1.3;0.2;0.10;0.7;0.6;;1595.2;1.3;1.3;0.0;11.2
15.01.2022 10:00;78.0;1.9;0.3;0.10;1.2;1.0;;1649.3;2.1;1.2;0.0;29.3
15.01.2022 11:00;77.3;2.2;0.3;0.10;2.2;1.9;;1622.3;2.5;0.8;0.0;81.7
15.01.2022 12:00;78.2;2.2;0.3;0.10;1.7;1.5;;1754.5;2.6;1.5;0.0;371.9
15.01.2022 13:00;78.2;2.2;0.3;0.20;3.2;2.9;;2725.6;2.6;2.7;0.0;406.5
15.01.2022 14:00;76.6;2.6;0.2;0.20;2.9;2.6;;1833.8;3.2;2.5;0.0;385.6
15.01.2022 15:00;83.2;2.2;0.2;0.10;2.2;2.0;;1819.6;2.5;3.5;0.0;311.5
15.01.2022 16:00;84.9;2.2;0.2;0.20;2.0;1.7;;4635.4;2.5;4.8;0.0;193.9
15.01.2022 17:00;83.8;2.4;0.2;0.10;2.4;2.1;;2765.1;2.5;4.0;0.0;48.4
15.01.2022 18:00;84.5;2.4;0.2;0.10;1.6;1.5;;2129.3;2.4;3.1;0.0;-0.4
15.01.2022 19:00;83.5;2.1;0.2;0.10;2.0;1.6;;2273.2;2.2;2.2;0.0;-1.6
15.01.2022 20:00;83.6;1.5;0.2;0.10;1.0;0.8;;1890.6;1.6;3.1;0.0;-1.4
15.01.2022 21:00;83.3;1.7;0.2;0.10;1.3;1.1;;1862.6;1.8;3.4;0.0;-1.4
15.01.2022 22:00;86.3;1.1;0.2;0.10;0.6;0.5;;1624.1;1.2;4.1;0.0;-1.5
15.01.2022 23:00;85.4;1.1;0.2;0.10;0.6;0.4;;1715.1;1.2;4.6;0.0;-1.7
16.01.2022 00:00;83.7;1.2;0.2;0.10;0.5;0.4;;1910.2;1.2;4.7;0.0;-1.7
16.01.2022 01:00;83.1;1.4;0.2;0.10;0.8;0.6;;1751.8;1.4;4.0;0.0;-1.4
16.01.2022 02:00;81.8;1.3;0.2;0.10;0.6;0.5;;1676.4;1.3;3.0;0.0;-1.9
16.01.2022 03:00;82.1;1.3;0.2;0.10;0.6;0.5;;1696.4;1.3;2.6;0.0;-1.8
16.01.2022 04:00;81.8;1.5;0.2;0.10;1.3;1.0;;1843.2;1.6;2.0;0.0;-1.6
16.01.2022 05:00;80.3;1.8;0.2;0.10;1.4;1.2;;1832.0;1.8;1.4;0.0;-1.7
16.01.2022 06:00;80.9;2.1;0.2;0.10;2.1;1.9;;1961.5;2.1;2.1;0.0;-1.0
16.01.2022 07:00;81.8;1.8;0.2;0.10;1.3;1.2;;1643.2;1.8;3.3;0.0;-1.9
16.01.2022 08:00;73.0;3.1;0.2;0.20;4.1;3.9;;1927.8;3.2;0.8;0.0;-1.4
16.01.2022 09:00;78.9;2.2;0.3;0.10;1.5;1.2;;1570.6;2.3;1.7;0.0;11.7
16.01.2022 10:00;85.4;1.8;0.2;0.10;1.6;1.3;;1390.9;2.0;2.6;0.0;30.2
16.01.2022 11:00;87.1;1.6;0.2;0.10;1.6;1.3;;1229.8;1.8;3.3;0.0;90.7
16.01.2022 12:00;85.3;1.8;0.2;0.10;2.0;1.6;;1329.1;2.3;3.3;0.0;380.4
16.01.2022 13:00;85.6;2.1;0.3;0.20;2.5;2.1;;2015.7;2.7;3.3;0.0;412.2
16.01.2022 14:00;81.5;3.6;0.3;0.20;4.3;4.0;;2731.5;4.8;3.0;0.0;389.1
16.01.2022 15:00;73.9;5.6;0.3;0.20;6.6;6.1;;2664.4;7.5;2.4;0.0;324.9
16.01.2022 16:00;75.9;6.3;0.3;0.20;6.8;6.2;;2326.2;7.3;2.6;0.0;182.4
16.01.2022 17:00;67.7;9.1;0.3;0.20;8.4;7.9;;2493.9;9.6;1.0;0.0;37.6
16.01.2022 18:00;72.2;8.4;0.3;0.20;9.0;8.5;;2490.4;8.4;0.1;0.0;1.0
16.01.2022 19:00;72.8;7.5;0.3;0.20;7.9;7.5;;2367.9;7.5;-0.4;0.0;-1.2
16.01.2022 20:00;67.8;8.0;0.4;0.20;9.5;9.0;;2554.0;8.0;-1.3;0.0;-0.7
16.01.2022 21:00;74.0;6.3;0.3;0.20;7.7;7.2;;2324.3;6.3;-0.5;0.0;-0.6
16.01.2022 22:00;82.2;4.3;0.3;0.20;3.8;3.4;;2039.5;4.3;1.3;0.0;-0.6
16.01.2022 23:00;84.6;3.3;0.3;0.20;2.9;2.5;;1724.7;3.3;1.8;0.0;-0.4
17.01.2022 00:00;84.0;3.0;0.3;0.20;2.9;2.6;;1435.5;3.0;1.9;0.0;0.0
17.01.2022 01:00;81.6;3.3;0.3;0.20;3.5;2.8;;1407.6;3.3;1.4;0.0;0.0
17.01.2022 02:00;69.6;6.3;0.3;0.20;7.9;7.0;;1891.1;6.3;-0.5;0.4;0.0
17.01.2022 03:00;86.0;3.1;0.3;0.10;2.1;1.8;;934.7;3.2;0.5;0.2;0.0
17.01.2022 04:00;86.1;2.5;0.3;0.10;2.0;1.7;;936.7;2.5;0.9;0.0;0.0
17.01.2022 05:00;84.4;2.6;0.3;0.20;2.7;2.2;;1030.9;2.7;0.2;0.0;0.0
17.01.2022 06:00;81.5;3.0;0.3;0.20;3.3;2.7;;1117.5;3.0;-0.4;0.1;0.0
17.01.2022 07:00;84.2;2.6;0.3;0.20;3.0;2.5;;969.4;2.7;-0.1;0.1;0.0
17.01.2022 08:00;84.2;2.3;0.3;0.10;2.3;2.0;;841.3;2.4;0.2;0.0;0.0
17.01.2022 09:00;84.2;2.1;0.2;0.10;1.9;1.6;;1095.1;2.2;0.8;0.0;13.1
17.01.2022 10:00;83.5;2.2;0.2;0.10;2.1;1.7;;768.5;2.3;1.0;0.0;69.3
17.01.2022 11:00;84.0;2.0;0.2;0.10;2.0;1.6;;712.0;2.1;1.0;0.0;116.3
17.01.2022 12:00;83.3;1.7;0.2;0.10;1.4;1.1;;1067.9;1.8;1.3;0.0;342.4
17.01.2022 13:00;82.7;1.7;0.2;0.10;1.4;1.1;;829.8;1.9;1.8;0.0;403.0
17.01.2022 14:00;79.6;3.4;0.3;0.20;3.9;3.3;;2284.6;4.2;2.0;0.0;381.8
17.01.2022 15:00;62.3;11.1;0.5;0.20;10.3;8.8;;4659.9;15.6;1.6;0.0;306.9
17.01.2022 16:00;62.2;12.0;0.6;0.20;13.8;11.6;;4439.7;15.0;0.9;0.0;187.9
17.01.2022 17:00;62.3;12.1;0.4;0.20;12.5;10.6;;3487.4;13.1;-0.2;0.0;49.6
17.01.2022 18:00;60.9;12.5;0.2;0.20;11.0;9.0;;2649.5;12.6;-0.2;0.0;0.6
17.01.2022 19:00;70.1;6.4;0.3;0.20;4.1;3.4;;1711.1;6.5;0.2;0.0;0.0
17.01.2022 20:00;67.6;6.6;0.2;0.20;4.4;3.7;;1836.4;6.7;0.1;0.0;0.0
17.01.2022 21:00;61.3;8.9;0.2;0.20;6.5;5.5;;2380.3;9.0;-0.2;0.0;0.0
17.01.2022 22:00;68.9;5.0;0.2;0.20;4.2;3.5;;1148.4;5.0;-0.2;0.0;0.0
17.01.2022 23:00;70.7;4.0;0.2;0.20;3.3;2.7;;939.4;4.0;0.0;0.0;0.0
18.01.2022 00:00;73.9;3.3;0.2;0.20;3.4;2.9;;677.2;3.4;-0.1;0.0;-0.8
18.01.2022 01:00;76.4;2.6;0.1;0.20;2.0;1.8;;529.3;2.6;-0.8;0.0;-1.3
18.01.2022 02:00;74.3;3.0;0.1;0.20;3.1;2.8;;569.1;3.1;-1.0;0.0;-1.3
18.01.2022 03:00;72.1;3.5;0.1;0.20;4.2;3.7;;666.8;3.6;-0.9;0.0;-1.2
18.01.2022 04:00;69.2;4.4;0.2;0.20;5.5;4.8;;861.4;4.5;-1.1;0.0;-1.4
18.01.2022 05:00;63.7;6.0;0.2;0.20;7.8;6.8;;1190.0;6.1;-1.9;0.0;-1.1
18.01.2022 06:00;68.1;4.3;0.2;0.20;5.3;4.7;;763.1;4.3;-1.9;0.0;-1.0
18.01.2022 07:00;69.3;3.9;0.2;0.20;5.0;4.3;;733.5;3.9;-1.6;0.0;-1.2
18.01.2022 08:00;65.4;4.8;0.2;0.20;7.0;6.2;;1069.2;4.9;-1.9;0.0;-0.9
18.01.2022 09:00;67.5;4.3;0.2;0.20;5.8;5.2;;827.8;4.5;-2.4;0.0;11.7
18.01.2022 10:00;62.0;4.7;0.2;0.20;5.5;4.9;;1199.1;5.3;-2.7;0.0;29.6
18.01.2022 11:00;56.3;6.3;0.2;0.20;7.6;6.8;;1304.1;8.0;-3.0;0.0;65.6
18.01.2022 12:00;52.9;6.9;0.2;0.20;11.4;10.3;;1652.3;9.8;-2.6;0.0;332.8
18.01.2022 13:00;52.5;10.1;0.3;0.20;10.5;9.3;;2952.7;15.2;-0.8;0.0;372.0
18.01.2022 14:00;54.1;11.4;0.4;0.20;10.9;9.5;;3426.5;17.0;0.0;0.0;325.1
18.01.2022 15:00;52.2;13.2;0.3;0.20;11.0;9.4;;3294.1;17.4;-0.8;0.0;171.5
18.01.2022 16:00;50.9;13.7;0.3;0.20;10.3;8.8;;3255.1;16.6;-0.3;0.0;104.6
18.01.2022 17:00;49.9;14.8;0.2;0.20;10.1;8.6;;2863.2;16.0;-0.9;0.0;29.6
18.01.2022 18:00;47.7;15.9;0.2;0.20;11.7;9.6;;2577.1;16.0;-1.6;0.0;0.3
18.01.2022 19:00;46.4;15.3;0.2;0.20;12.3;10.2;;2403.7;15.3;-1.7;0.0;0.0
18.01.2022 20:00;46.1;15.1;0.2;0.20;13.2;11.1;;2274.3;15.1;-1.9;0.0;0.0
18.01.2022 21:00;46.3;15.2;0.2;0.20;13.9;12.1;;2112.4;15.2;-2.1;0.0;0.0
18.01.2022 22:00;46.2;14.7;0.2;0.20;14.2;12.4;;1957.9;14.7;-2.3;0.0;0.0
18.01.2022 23:00;47.2;13.9;0.2;0.20;13.9;12.5;;1818.2;13.9;-2.6;0.0;0.0
19.01.2022 00:00;43.6;14.4;0.2;0.20;16.2;14.3;;1943.3;14.5;-2.5;0.0;0.0
19.01.2022 01:00;42.3;15.0;0.2;0.20;15.6;14.4;;2055.4;15.1;-2.7;0.0;0.0
19.01.2022 02:00;46.3;12.9;0.2;0.20;14.9;13.5;;2011.8;13.0;-3.1;0.0;-2.7
19.01.2022 03:00;60.8;8.5;0.2;0.20;8.3;7.5;;1735.4;8.5;-1.9;0.0;-1.5
19.01.2022 04:00;61.3;7.6;0.2;0.20;8.0;7.1;;1626.4;7.7;-1.1;0.0;-1.1
19.01.2022 05:00;57.2;8.2;0.2;0.20;10.3;9.4;;1604.6;8.2;-1.9;0.0;-1.3
19.01.2022 06:00;68.3;5.6;0.2;0.20;5.8;5.0;;1263.2;5.6;-1.1;0.0;-1.1
19.01.2022 07:00;77.1;3.6;0.2;0.10;3.5;3.0;;1047.6;3.6;0.6;0.0;-1.1
19.01.2022 08:00;63.4;5.6;0.2;0.20;6.9;6.2;;1230.9;5.6;-2.0;0.0;-1.5
19.01.2022 09:00;77.1;3.7;0.2;0.10;3.2;2.8;;1022.1;3.7;-0.3;0.0;13.1
19.01.2022 10:00;79.3;3.5;0.2;0.20;2.9;2.3;;1440.8;3.8;2.2;0.0;30.4
19.01.2022 11:00;82.5;3.3;0.3;0.20;3.4;2.6;;1519.4;3.7;2.8;0.0;100.9
19.01.2022 12:00;84.2;3.5;0.3;0.20;4.3;3.3;;1940.4;4.0;3.3;0.0;380.4
19.01.2022 13:00;72.6;4.8;0.3;0.20;8.4;7.1;;2149.5;6.1;1.8;0.0;412.5
19.01.2022 14:00;69.9;7.1;0.4;0.20;11.4;9.8;;2944.9;8.9;1.2;0.0;390.9
19.01.2022 15:00;56.5;11.0;0.3;0.20;17.1;14.9;;3249.3;14.1;-0.7;0.0;300.2
19.01.2022 16:00;60.7;12.0;0.2;0.20;15.8;13.8;;2802.8;13.9;-0.5;0.0;169.7
19.01.2022 17:00;67.4;11.7;0.3;0.20;15.2;12.9;;2742.4;12.3;0.1;0.0;42.5
19.01.2022 18:00;69.9;11.2;0.5;0.20;14.1;12.0;;2637.5;11.2;0.3;0.0;0.7
19.01.2022 19:00;56.7;13.6;0.3;0.20;17.6;14.8;;2849.5;13.6;-1.0;0.0;-0.1
19.01.2022 20:00;50.9;14.6;0.2;0.20;19.5;17.0;;2676.5;14.7;-1.3;0.0;0.0
19.01.2022 21:00;50.3;16.0;0.3;0.20;20.4;17.7;;2713.2;16.1;-1.0;0.0;0.0
19.01.2022 22:00;49.7;15.9;0.4;0.20;18.1;15.3;;2841.9;15.9;-1.3;0.0;0.0
19.01.2022 23:00;51.5;14.4;0.5;0.20;14.9;12.5;;2707.7;14.4;-1.5;0.0;0.0
20.01.2022 00:00;53.2;12.1;0.3;0.20;11.7;10.3;;2299.6;12.2;-1.7;0.1;0.0
20.01.2022 01:00;55.6;9.1;0.3;0.20;8.6;7.4;;1855.1;9.1;-2.0;0.1;-0.6
20.01.2022 02:00;58.3;6.3;0.3;0.20;5.6;4.7;;1328.3;6.4;-1.9;0.1;-0.5
20.01.2022 03:00;60.1;5.2;0.2;0.20;4.5;3.9;;864.4;5.3;-1.7;0.0;-0.8
20.01.2022 04:00;58.6;5.4;0.2;0.20;4.7;4.2;;993.2;5.4;-1.5;0.0;0.0
20.01.2022 05:00;56.1;5.7;0.4;0.20;5.9;5.3;;1211.1;5.8;-1.9;0.0;0.0
20.01.2022 06:00;63.2;3.7;0.4;0.20;3.0;2.6;;573.0;3.8;-2.1;0.0;0.0
20.01.2022 07:00;62.6;3.5;0.2;0.20;2.8;2.5;;605.8;3.6;-1.7;0.0;0.0
20.01.2022 08:00;62.4;3.4;0.2;0.20;3.0;2.7;;520.7;3.5;-1.6;0.0;0.0
20.01.2022 09:00;59.6;3.8;0.2;0.20;3.5;3.1;;700.7;3.8;-1.7;0.2;4.1
20.01.2022 10:00;55.3;5.5;0.3;0.20;4.5;4.0;;1388.3;5.7;-2.1;0.1;18.7
20.01.2022 11:00;54.3;8.4;1.1;0.20;3.1;2.5;;3554.2;8.8;-2.1;0.0;25.3
20.01.2022 12:00;54.6;7.4;0.4;0.20;2.8;2.4;;3672.2;7.8;-2.2;0.1;31.0
20.01.2022 13:00;57.7;4.9;0.4;0.20;2.2;1.7;;2094.8;5.2;-2.0;0.1;37.7
20.01.2022 14:00;53.7;5.9;0.4;0.20;2.8;2.2;;3018.7;6.5;-2.0;0.0;42.6
20.01.2022 15:00;53.3;7.2;0.3;0.20;3.4;2.8;;3256.3;7.9;-1.8;0.0;51.7
20.01.2022 16:00;53.4;7.1;0.3;0.20;3.9;3.2;;2889.9;7.5;-1.7;0.0;30.0
20.01.2022 17:00;55.4;7.3;0.2;0.20;4.5;3.6;;2431.1;7.5;-1.6;0.0;14.0
20.01.2022 18:00;56.5;7.7;0.6;0.20;5.1;4.1;;2618.8;7.7;-1.7;0.0;0.1
20.01.2022 19:00;50.1;11.5;0.4;0.20;5.3;4.4;;4279.3;11.5;-1.9;0.0;0.0
20.01.2022 20:00;53.7;9.9;0.3;0.20;5.1;4.1;;3822.4;9.9;-2.0;0.0;0.0
20.01.2022 21:00;55.8;9.2;0.3;0.20;4.6;3.7;;4154.9;9.3;-2.3;0.1;0.0
